time_s,joint_speed_ref_rad_s,joint_speed_est_rad_s,joint_speed_ideal_rad_s,speed_est_error_rad_s,motor_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.2188,4,4,4,7.152557e-07,733.4,0.04644493,0.04644562,0.4273626
0.2189,4,4,4,7.152557e-07,733.4,0.04644452,0.04644528,0.4273624
0.219,4,4,3.999999,1.430511e-06,733.3998,0.04644452,0.0464449,0.4273623
0.2191,4,4,4,4.768372e-07,733.4,0.04644452,0.04644453,0.4273622
0.2192,4,4,4,7.152557e-07,733.4,0.04644452,0.04644447,0.4273623
0.2193,4,4,4,7.152557e-07,733.4,0.04644452,0.04644452,0.4273623
0.2194,4,4,4,7.152557e-07,733.4,0.04644452,0.04644436,0.4273623
0.2195,4,4,3.999999,9.536743e-07,733.3998,0.04644452,0.04644481,0.4273623
0.2196,4,4,4,2.384186e-07,733.4,0.04644469,0.04644459,0.4273623
0.2197,4,4,4,2.384186e-07,733.4,0.04644469,0.04644459,0.4273623
0.2198,4,4,4,2.384186e-07,733.4,0.04644469,0.04644452,0.4273623
0.2199,4,4,4,7.152557e-07,733.4,0.04644469,0.04644463,0.4273623
0.22,4,4,3.999999,1.430511e-06,733.3998,0.04644452,0.04644462,0.4273623
0.2201,4,4,4,2.384186e-07,733.4,0.04644452,0.04644462,0.4273622
0.2202,4,4,4,2.384186e-07,733.4,0.04644469,0.04644434,0.4273623
0.2203,4,4,4,2.384186e-07,733.4,0.04644469,0.04644473,0.4273623
0.2204,4,4,4,2.384186e-07,733.4,0.04644469,0.04644464,0.4273623
0.2205,4,4,3.999999,1.430511e-06,733.3998,0.04644469,0.04644467,0.4273623
0.2206,4,4.000001,4,1.192093e-06,733.4,0.04644452,0.0464445,0.4273623
0.2207,4,4.000001,4,1.66893e-06,733.4,0.04644436,0.04644466,0.4273622
0.2208,4,4.000002,4,2.622604e-06,733.4,0.0464442,0.04644449,0.4273621
0.2209,4,4.000003,4,3.099442e-06,733.4,0.04644387,0.04644429,0.427362
0.221,4,4.000004,3.999999,4.768372e-06,733.3998,0.0464437,0.046444,0.4273619
0.2211,4,4.000004,4,4.053116e-06,733.4,0.04644337,0.04644381,0.4273618
0.2212,4,4.000003,4,3.814697e-06,733.3999,0.04644337,0.04644352,0.4273617
0.2213,4,4.000003,4,3.33786e-06,733.3999,0.04644352,0.04644339,0.4273617
0.2214,4,4.000002,4,2.384186e-06,733.3999,0.04644367,0.04644335,0.4273618
0.2215,4,4.000001,3.999999,2.861023e-06,733.3997,0.04644399,0.0464438,0.4273618
0.2216,4,4.000001,3.999999,2.145767e-06,733.3999,0.04644415,0.04644368,0.4273621
0.2217,4,4.000001,3.999999,2.145767e-06,733.3998,0.04644414,0.04644432,0.427362
0.2218,4,4.000001,3.999998,3.099442e-06,733.3997,0.04644414,0.04644391,0.427362
0.2219,4,4.000001,3.999999,2.145767e-06,733.3998,0.04644414,0.04644429,0.427362
0.222,4,4.000001,3.999998,3.099442e-06,733.3997,0.04644413,0.04644401,0.427362
0.2221,4,4.000001,3.999999,2.384186e-06,733.3998,0.04644413,0.04644414,0.427362
0.2222,4,4.000001,3.999999,2.384186e-06,733.3998,0.04644413,0.0464441,0.427362
0.2223,4,4.000001,3.999998,3.099442e-06,733.3997,0.04644412,0.04644425,0.427362
0.2224,4,4.000001,3.999999,2.384186e-06,733.3998,0.04644412,0.0464439,0.427362
0.2225,4,4.000002,3.999998,3.814697e-06,733.3997,0.04644411,0.04644407,0.427362
0.2226,4,4.000003,3.999999,4.053116e-06,733.3998,0.04644395,0.04644413,0.4273619
0.2227,4,4.000003,3.999999,4.529953e-06,733.3998,0.04644362,0.04644414,0.4273617
0.2228,4,4.000004,3.999998,5.722046e-06,733.3997,0.04644345,0.04644357,0.4273616
0.2229,4,4.000005,3.999999,5.960464e-06,733.3998,0.04644328,0.04644361,0.4273615
0.223,4,4.000005,3.999998,7.390976e-06,733.3996,0.04644295,0.04644321,0.4273615
0.2231,4,4.000006,3.999999,7.629395e-06,733.3997,0.04644278,0.04644306,0.4273614
0.2232,4,4.000007,3.999998,8.34465e-06,733.3997,0.04644244,0.04644299,0.4273612
0.2233,4,4.000007,3.999998,9.536743e-06,733.3995,0.04644226,0.04644264,0.4273611
0.2234,4,4.000008,3.999998,1.001358e-05,733.3997,0.04644209,0.04644235,0.427361
0.2235,4,4.000009,3.999997,1.144409e-05,733.3995,0.04644175,0.04644215,0.4273609
0.2236,4,4.00001,3.999998,1.168251e-05,733.3996,0.04644157,0.04644191,0.4273608
0.2237,4,4.00001,3.999998,1.192093e-05,733.3995,0.04644122,0.04644172,0.4273606
0.2238,4,4.000009,3.999997,1.239777e-05,733.3994,0.0464412,0.04644148,0.4273605
0.2239,4,4.000008,3.999997,1.096725e-05,733.3995,0.04644134,0.04644128,0.4273605
0.224,4,4.000008,3.999997,1.072884e-05,733.3994,0.04644164,0.04644133,0.4273605
0.2241,4,4.000007,3.999997,1.049042e-05,733.3994,0.04644179,0.04644162,0.4273606
0.2242,4,4.000006,3.999996,9.775162e-06,733.3994,0.04644194,0.04644184,0.4273607
0.2243,4,4.000005,3.999995,9.775162e-06,733.3992,0.04644224,0.04644179,0.4273608
0.2244,4,4.000003,3.999996,7.152557e-06,733.3993,0.04644255,0.04644223,0.4273609
0.2245,4,3.999999,3.999996,3.33786e-06,733.3992,0.04644319,0.04644247,0.4273611
0.2246,4,3.999997,3.999996,9.536743e-07,733.3992,0.04644456,0.04644298,0.4273616
0.2247,4,3.999994,3.999996,-1.66893e-06,733.3992,0.04644546,0.04644409,0.4273621
0.2248,4,3.999993,3.999995,-1.66893e-06,733.399,0.04644636,0.04644501,0.4273626
0.2249,4,3.999993,3.999996,-2.384186e-06,733.3992,0.04644661,0.04644595,0.4273628
0.225,4,3.999995,3.999996,-1.192093e-06,733.3992,0.04644663,0.04644651,0.4273629
0.2251,4,3.999997,3.999996,1.430511e-06,733.3993,0.04644616,0.04644658,0.4273628
0.2252,4,3.999999,3.999996,2.384186e-06,733.3993,0.04644528,0.0464466,0.4273624
0.2253,4,3.999999,3.999995,3.814697e-06,733.3992,0.04644488,0.04644566,0.4273621
0.2254,4,3.999998,3.999996,1.66893e-06,733.3994,0.04644464,0.04644488,0.427362
0.2255,4,3.999996,3.999996,-4.768372e-07,733.3994,0.04644504,0.04644452,0.4273621
0.2256,4,3.999994,3.999996,-2.384186e-06,733.3994,0.04644578,0.04644476,0.4273624
0.2257,4,3.999993,3.999996,-3.099442e-06,733.3994,0.04644644,0.04644548,0.4273627
0.2258,4,3.999994,3.999996,-1.66893e-06,733.3992,0.04644669,0.04644633,0.4273629
0.2259,4,3.999996,3.999997,-7.152557e-07,733.3994,0.04644646,0.04644665,0.4273629
0.226,4,3.999999,3.999997,1.907349e-06,733.3994,0.04644583,0.04644662,0.4273627
0.2261,4,4,3.999997,3.099442e-06,733.3994,0.04644495,0.0464461,0.4273623
0.2262,4,3.999999,3.999997,2.384186e-06,733.3995,0.04644446,0.04644529,0.427362
0.2263,4,3.999998,3.999996,1.907349e-06,733.3993,0.0464447,0.04644454,0.427362
0.2264,4,3.999995,3.999997,-1.66893e-06,733.3995,0.04644511,0.0464443,0.4273622
0.2265,4,3.999994,3.999997,-2.861023e-06,733.3994,0.04644609,0.04644489,0.4273626
0.2266,4,3.999994,3.999997,-3.099442e-06,733.3995,0.04644651,0.0464459,0.4273628
0.2267,4,3.999995,3.999997,-1.907349e-06,733.3995,0.04644652,0.04644632,0.4273629
0.2268,4,3.999998,3.999996,1.66893e-06,733.3994,0.04644613,0.04644642,0.4273629
0.2269,4,4,3.999997,2.622604e-06,733.3995,0.04644516,0.04644638,0.4273625
0.227,4,4,3.999997,3.099442e-06,733.3995,0.04644452,0.04644569,0.4273621
0.2271,4,4,3.999998,2.384186e-06,733.3995,0.04644436,0.04644468,0.4273619
0.2272,4,3.999998,3.999998,4.768372e-07,733.3995,0.04644452,0.04644421,0.427362
0.2273,4,3.999995,3.999997,-1.907349e-06,733.3994,0.04644517,0.04644451,0.4273622
0.2274,4,3.999993,3.999997,-4.053116e-06,733.3995,0.04644631,0.04644468,0.4273626
0.2275,4,3.999993,3.999998,-5.00679e-06,733.3995,0.04644681,0.04644583,0.427363
0.2276,4,3.999993,3.999998,-5.00679e-06,733.3996,0.04644706,0.04644662,0.4273632
0.2277,4,3.999993,3.999998,-5.245209e-06,733.3996,0.04644708,0.04644687,0.4273632
0.2278,4,3.999993,3.999997,-4.529953e-06,733.3995,0.04644709,0.04644696,0.4273633
0.2279,4,3.999993,3.999998,-5.00679e-06,733.3997,0.04644711,0.04644717,0.4273633
0.228,4,3.999993,3.999998,-5.00679e-06,733.3997,0.04644696,0.04644729,0.4273632
0.2281,4,3.999993,3.999998,-4.291534e-06,733.3996,0.0464469,0.04644702,0.4273632
0.2282,4,3.999994,3.999999,-5.00679e-06,733.3998,0.04644691,0.04644691,0.4273632
0.2283,4,3.999994,3.999998,-4.529953e-06,733.3997,0.04644684,0.04644681,0.4273632
0.2284,4,3.999994,3.999999,-5.483627e-06,733.3998,0.04644686,0.0464467,0.4273633
0.2285,4,3.999994,3.999999,-5.00679e-06,733.3998,0.04644687,0.04644688,0.4273632
0.2286,4,3.999994,3.999999,-4.529953e-06,733.3997,0.04644673,0.04644683,0.4273632
0.2287,4,3.999994,4,-5.483627e-06,733.3999,0.04644674,0.04644667,0.4273633
0.2288,4,3.999995,3.999999,-4.053116e-06,733.3998,0.04644676,0.04644696,0.4273632
0.2289,4,3.999995,4,-4.529953e-06,733.4,0.04644653,0.04644665,0.4273632
0.229,4,3.999996,4,-4.053116e-06,733.4,0.04644638,0.04644678,0.4273631
0.2291,4,3.999997,3.999999,-2.622604e-06,733.3998,0.04644614,0.04644615,0.4273631
0.2292,4,3.999997,4,-2.622604e-06,733.4,0.04644591,0.04644619,0.4273629
0.2293,4,3.999998,4,-1.430511e-06,733.3999,0.04644568,0.04644596,0.4273629
0.2294,4,3.999999,4,-1.907349e-06,733.4001,0.04644544,0.04644584,0.4273628
0.2295,4,3.999999,4,-1.192093e-06,733.4001,0.04644528,0.04644552,0.4273628
0.2296,4,4,4,7.152557e-07,733.4,0.04644504,0.0464454,0.4273627
0.2297,4,4.000001,4,4.768372e-07,733.4001,0.04644463,0.04644533,0.4273624
0.2298,4,4.000001,4,1.66893e-06,733.4,0.04644447,0.0464447,0.4273623
0.2299,4,4.000003,4,2.384186e-06,733.4001,0.0464443,0.04644455,0.4273622
0.23,4,4.000003,4,2.861023e-06,733.4001,0.04644382,0.04644439,0.4273621
0.2301,4,4.000004,4,4.053116e-06,733.4,0.04644364,0.04644394,0.4273619
0.2302,4,4.000005,4,4.291534e-06,733.4001,0.04644348,0.0464437,0.4273619
0.2303,4,4.000006,4,6.67572e-06,733.3999,0.04644314,0.04644372,0.4273617
0.2304,4,4.000007,4,6.67572e-06,733.4,0.04644265,0.04644335,0.4273614
0.2305,4,4.000009,4,8.583069e-06,733.4,0.04644231,0.04644275,0.4273613
0.2306,4,4.00001,3.999999,1.072884e-05,733.3998,0.0464418,0.04644249,0.4273611
0.2307,4,4.00001,4,1.072884e-05,733.4,0.0464413,0.04644226,0.4273608
0.2308,4,4.00001,4,1.001358e-05,733.3999,0.04644112,0.04644148,0.4273607
0.2309,4,4.000008,3.999999,8.821487e-06,733.3999,0.04644142,0.0464413,0.4273607
0.231,4,4.000008,3.999999,8.583069e-06,733.3998,0.04644188,0.0464411,0.4273609
0.2311,4,4.000007,3.999998,9.059906e-06,733.3997,0.04644202,0.0464419,0.427361
0.2312,4,4.000006,3.999999,7.390976e-06,733.3998,0.04644217,0.04644191,0.4273611
0.2313,4,4.000006,3.999999,7.152557e-06,733.3997,0.04644248,0.04644228,0.4273611
0.2314,4,4.000005,3.999998,6.437302e-06,733.3997,0.04644262,0.04644234,0.4273612
0.2315,4,4.000004,3.999998,5.960464e-06,733.3997,0.04644294,0.04644273,0.4273612
0.2316,4,4.000004,3.999997,6.437302e-06,733.3995,0.04644309,0.0464428,0.4273613
0.2317,4,4.000003,3.999998,5.00679e-06,733.3996,0.04644324,0.04644298,0.4273614
0.2318,4,4.000002,3.999998,4.529953e-06,733.3996,0.04644356,0.04644322,0.4273615
0.2319,4,4.000001,3.999998,3.576279e-06,733.3996,0.04644371,0.04644335,0.4273616
0.232,4,4.000001,3.999998,3.33786e-06,733.3996,0.04644403,0.04644349,0.4273618
0.2321,4,4,3.999997,3.576279e-06,733.3994,0.04644419,0.04644391,0.4273619
0.2322,4,4,3.999998,2.145767e-06,733.3995,0.04644435,0.04644417,0.4273619
0.2323,4,3.999999,3.999998,1.430511e-06,733.3995,0.04644459,0.04644427,0.4273621
0.2324,4,3.999998,3.999998,7.152557e-07,733.3995,0.04644484,0.04644467,0.4273621
0.2325,4,3.999998,3.999998,0,733.3995,0.04644508,0.04644465,0.4273623
0.2326,4,3.999997,3.999997,2.384186e-07,733.3994,0.04644533,0.04644511,0.4273623
0.2327,4,3.999996,3.999998,-1.192093e-06,733.3995,0.04644558,0.04644523,0.4273624
0.2328,4,3.999996,3.999998,-1.907349e-06,733.3995,0.04644575,0.04644533,0.4273626
0.2329,4,3.999996,3.999998,-1.907349e-06,733.3996,0.046446,0.04644591,0.4273627
0.233,4,3.999998,3.999998,-2.384186e-07,733.3996,0.04644601,0.0464457,0.4273628
0.2331,4,3.999998,3.999997,1.192093e-06,733.3995,0.04644537,0.04644598,0.4273626
0.2332,4,3.999998,3.999998,2.384186e-07,733.3997,0.04644513,0.04644591,0.4273623
0.2333,4,3.999996,3.999998,-1.66893e-06,733.3997,0.04644514,0.04644505,0.4273623
0.2334,4,3.999995,3.999998,-3.099442e-06,733.3997,0.04644579,0.046445,0.4273625
0.2335,4,3.999995,3.999998,-3.099442e-06,733.3997,0.04644628,0.04644534,0.4273629
0.2336,4,3.999996,3.999997,-9.536743e-07,733.3995,0.04644629,0.0464461,0.427363
0.2337,4,3.999998,3.999998,0,733.3997,0.04644582,0.04644647,0.4273628
0.2338,4,3.999999,3.999998,7.152557e-07,733.3997,0.04644518,0.04644606,0.4273625
0.2339,4,3.999998,3.999999,-2.384186e-07,733.3997,0.04644494,0.04644532,0.4273624
0.234,4,3.999997,3.999999,-1.66893e-06,733.3997,0.04644518,0.04644509,0.4273624
0.2341,4,3.999994,3.999998,-3.576279e-06,733.3996,0.04644568,0.04644524,0.4273625
0.2342,4,3.999994,3.999999,-5.00679e-06,733.3997,0.04644658,0.0464454,0.4273629
0.2343,4,3.999994,3.999999,-5.00679e-06,733.3998,0.04644683,0.04644614,0.4273632
0.2344,4,3.999996,3.999999,-3.099442e-06,733.3998,0.04644684,0.0464467,0.4273632
0.2345,4,3.999998,3.999999,-1.430511e-06,733.3998,0.04644613,0.04644692,0.4273631
0.2346,4,3.999999,3.999998,7.152557e-07,733.3997,0.04644549,0.04644661,0.4273627
0.2347,4,3.999999,3.999999,-2.384186e-07,733.3998,0.04644501,0.04644564,0.4273624
0.2348,4,3.999998,3.999999,-1.66893e-06,733.3998,0.04644501,0.04644511,0.4273624
0.2349,4,3.999996,3.999999,-2.861023e-06,733.3997,0.0464455,0.04644491,0.4273626
0.235,4,3.999995,3.999999,-4.291534e-06,733.3999,0.04644616,0.04644524,0.4273629
0.2351,4,3.999996,3.999999,-2.861023e-06,733.3997,0.04644641,0.04644591,0.4273631
0.2352,4,3.999998,4,-1.907349e-06,733.3999,0.04644618,0.0464462,0.4273631
0.2353,4,3.999999,4,-4.768372e-07,733.3999,0.04644554,0.04644631,0.4273629
0.2354,4,4,3.999999,7.152557e-07,733.3998,0.04644506,0.04644611,0.4273625
0.2355,4,3.999999,4,-7.152557e-07,733.4,0.04644482,0.046445,0.4273624
0.2356,4,3.999997,3.999999,-2.145767e-06,733.3998,0.04644506,0.04644505,0.4273624
0.2357,4,3.999994,4,-5.483627e-06,733.4,0.04644579,0.04644484,0.4273627
0.2358,4,3.999993,4,-6.67572e-06,733.4,0.0464467,0.04644528,0.4273631
0.2359,4,3.999993,3.999999,-5.960464e-06,733.3998,0.04644711,0.04644615,0.4273635
0.236,4,3.999994,4,-5.722046e-06,733.4,0.04644713,0.04644692,0.4273635
0.2361,4,3.999995,4,-4.529953e-06,733.3999,0.04644674,0.04644708,0.4273634
0.2362,4,3.999996,4,-4.768372e-06,733.4001,0.0464465,0.04644681,0.4273632
0.2363,4,3.999996,4,-4.053116e-06,733.4001,0.04644627,0.04644646,0.4273632
0.2364,4,3.999997,4,-3.099442e-06,733.4,0.04644604,0.04644632,0.4273631
0.2365,4,3.999997,4.000001,-3.576279e-06,733.4001,0.04644588,0.04644598,0.427363
0.2366,4,3.999998,4,-2.384186e-06,733.4,0.04644573,0.04644594,0.427363
0.2367,4,3.999998,4.000001,-3.33786e-06,733.4002,0.04644566,0.04644599,0.4273629
0.2368,4,3.999998,4.000001,-2.861023e-06,733.4002,0.04644566,0.04644566,0.4273629
0.2369,4,3.999998,4,-2.145767e-06,733.4001,0.0464455,0.0464455,0.4273629
0.237,4,3.999999,4.000001,-2.861023e-06,733.4002,0.04644542,0.04644558,0.4273629
0.2371,4,3.999999,4,-1.430511e-06,733.4001,0.04644535,0.04644541,0.4273628
0.2372,4,3.999999,4.000001,-2.145767e-06,733.4003,0.04644519,0.04644546,0.4273627
0.2373,4,4,4.000001,-1.430511e-06,733.4003,0.04644511,0.04644514,0.4273627
0.2374,4,4,4,0,733.4001,0.04644487,0.04644505,0.4273627
0.2375,4,4.000001,4.000001,0,733.4003,0.0464447,0.04644513,0.4273625
0.2376,4,4.000002,4.000001,4.768372e-07,733.4003,0.04644438,0.04644481,0.4273624
0.2377,4,4.000003,4.000001,1.430511e-06,733.4003,0.04644421,0.04644447,0.4273623
0.2378,4,4.000003,4.000001,1.907349e-06,733.4003,0.04644389,0.04644421,0.4273622
0.2379,4,4.000004,4,3.33786e-06,733.4001,0.04644372,0.04644419,0.427362
0.238,4,4.000004,4.000001,2.861023e-06,733.4003,0.04644355,0.04644378,0.427362
0.2381,4,4.000004,4.000001,2.384186e-06,733.4002,0.04644338,0.04644357,0.4273619
0.2382,4,4.000003,4.000001,2.384186e-06,733.4002,0.04644353,0.04644361,0.4273618
0.2383,4,4.000003,4.000001,1.907349e-06,733.4002,0.04644368,0.04644346,0.427362
0.2384,4,4.000002,4,1.907349e-06,733.4,0.04644384,0.04644366,0.427362
0.2385,4,4.000001,4.000001,4.768372e-07,733.4001,0.04644416,0.04644378,0.4273621
0.2386,4,4,4.000001,-4.768372e-07,733.4001,0.04644431,0.04644412,0.4273622
0.2387,4,4,4.000001,-9.536743e-07,733.4001,0.04644463,0.04644414,0.4273624
0.2388,4,4,4.000001,-1.192093e-06,733.4001,0.0464448,0.04644462,0.4273624
0.2389,4,4,4,-2.384186e-07,733.4,0.04644488,0.04644462,0.4273625
0.239,4,4,4.000001,-1.192093e-06,733.4001,0.04644488,0.04644476,0.4273625
0.2391,4,4,4.000001,-1.192093e-06,733.4001,0.04644488,0.04644497,0.4273625
0.2392,4,4,4.000001,-1.192093e-06,733.4001,0.04644488,0.0464447,0.4273625
0.2393,4,4,4.000001,-4.768372e-07,733.4001,0.04644488,0.04644498,0.4273625
0.2394,4,4.000001,4,9.536743e-07,733.4,0.04644463,0.04644487,0.4273624
0.2395,4,4.000001,4.000001,4.768372e-07,733.4001,0.04644447,0.0464447,0.4273624
0.2396,4,4.000002,4.000001,1.430511e-06,733.4001,0.0464443,0.04644457,0.4273623
0.2397,4,4.000003,4.000001,2.384186e-06,733.4001,0.04644398,0.04644421,0.4273621
0.2398,4,4.000005,4.000001,3.814697e-06,733.4001,0.04644365,0.04644415,0.427362
0.2399,4,4.000006,4,6.198883e-06,733.4,0.04644315,0.0464438,0.4273618
0.24,4,4.000007,4.000001,6.198883e-06,733.4001,0.04644266,0.04644343,0.4273616
0.2401,4,4.000009,4,8.106232e-06,733.4001,0.04644232,0.04644298,0.4273613
0.2402,4,4.00001,4,9.536743e-06,733.4001,0.04644182,0.04644242,0.4273612
0.2403,4,4.00001,4,9.059906e-06,733.4001,0.04644131,0.04644209,0.4273609
0.2404,4,4.000008,3.999999,8.821487e-06,733.3999,0.04644145,0.04644164,0.4273608
0.2405,4,4.000007,4,7.390976e-06,733.4,0.04644191,0.04644138,0.4273609
0.2406,4,4.000006,4,5.960464e-06,733.4,0.04644222,0.04644169,0.4273611
0.2407,4,4.000004,4,4.768372e-06,733.3999,0.04644269,0.04644229,0.4273613
0.2408,4,4.000003,3.999999,4.053116e-06,733.3998,0.04644317,0.04644267,0.4273615
0.2409,4,4.000003,3.999998,4.529953e-06,733.3997,0.04644348,0.04644305,0.4273616
0.241,4,4.000002,3.999999,2.861023e-06,733.3998,0.04644364,0.04644322,0.4273618
0.2411,4,4.000001,3.999999,2.384186e-06,733.3998,0.04644395,0.04644372,0.4273618
0.2412,4,4,3.999998,2.384186e-06,733.3997,0.04644411,0.04644383,0.4273619
0.2413,4,4,3.999999,1.192093e-06,733.3998,0.04644443,0.04644408,0.427362
0.2414,4,3.999999,3.999998,9.536743e-07,733.3997,0.04644459,0.04644411,0.4273622
0.2415,4,3.999997,3.999999,-1.907349e-06,733.3998,0.04644492,0.04644444,0.4273623
0.2416,4,3.999994,3.999999,-4.529953e-06,733.3998,0.04644565,0.04644471,0.4273626
0.2417,4,3.999994,3.999998,-3.814697e-06,733.3997,0.04644655,0.04644541,0.4273629
0.2418,4,3.999995,3.999999,-3.814697e-06,733.3998,0.04644657,0.04644625,0.4273631
0.2419,4,3.999998,3.999998,-7.152557e-07,733.3997,0.04644633,0.04644643,0.4273631
0.242,4,4,3.999999,4.768372e-07,733.3998,0.04644545,0.04644658,0.4273628
0.2421,4,4,3.999999,1.192093e-06,733.3998,0.04644473,0.04644572,0.4273624
0.2422,4,4,3.999999,1.192093e-06,733.3997,0.04644448,0.04644514,0.4273622
0.2423,4,3.999998,3.999999,-1.66893e-06,733.3999,0.04644473,0.04644446,0.4273622
0.2424,4,3.999996,3.999999,-2.861023e-06,733.3997,0.04644546,0.04644446,0.4273625
0.2425,4,3.999994,3.999999,-5.00679e-06,733.3999,0.04644611,0.04644517,0.4273628
0.2426,4,3.999995,4,-4.529953e-06,733.3999,0.04644661,0.04644591,0.4273631
0.2427,4,3.999996,3.999999,-2.384186e-06,733.3998,0.04644637,0.04644623,0.4273632
0.2428,4,3.999999,4,-7.152557e-07,733.4,0.0464459,0.04644652,0.427363
0.2429,4,4,3.999999,1.430511e-06,733.3998,0.04644501,0.04644623,0.4273627
0.243,4,4,4,7.152557e-07,733.4,0.04644453,0.04644547,0.4273623
0.2431,4,3.999999,4,-9.536743e-07,733.4,0.04644453,0.04644455,0.4273622
0.2432,4,3.999996,3.999999,-2.622604e-06,733.3998,0.04644502,0.04644446,0.4273624
0.2433,4,3.999994,4,-5.483627e-06,733.4,0.04644591,0.04644475,0.4273628
0.2434,4,3.999994,3.999999,-4.768372e-06,733.3998,0.04644665,0.04644554,0.4273631
0.2435,4,3.999996,4,-4.291534e-06,733.4,0.04644666,0.04644641,0.4273633
0.2436,4,3.999998,4,-2.384186e-06,733.4,0.04644619,0.04644664,0.4273632
0.2437,4,3.999998,4,-1.192093e-06,733.3999,0.04644555,0.04644654,0.4273629
0.2438,4,3.999998,4,-2.861023e-06,733.4001,0.04644531,0.04644592,0.4273627
0.2439,4,3.999996,4,-3.33786e-06,733.4,0.04644556,0.04644514,0.4273628
0.244,4,3.999996,4,-4.768372e-06,733.4001,0.04644597,0.04644556,0.4273629
0.2441,4,3.999996,4,-4.053116e-06,733.4001,0.04644622,0.04644568,0.4273631
0.2442,4,3.999998,4,-2.145767e-06,733.4,0.04644598,0.04644612,0.4273631
0.2443,4,3.999998,4.000001,-3.33786e-06,733.4001,0.04644559,0.04644614,0.4273629
0.2444,4,3.999996,4.000001,-4.529953e-06,733.4001,0.04644559,0.04644571,0.4273628
0.2445,4,3.999996,4.000001,-4.529953e-06,733.4001,0.046446,0.04644553,0.4273629
0.2446,4,3.999997,4.000001,-4.291534e-06,733.4002,0.04644601,0.04644583,0.427363
0.2447,4,3.999997,4,-3.576279e-06,733.4,0.04644593,0.04644587,0.427363
0.2448,4,3.999997,4.000001,-3.576279e-06,733.4002,0.04644586,0.04644586,0.427363
0.2449,4,3.999998,4.000001,-3.814697e-06,733.4002,0.0464457,0.04644585,0.427363
0.245,4,3.999998,4.000001,-3.33786e-06,733.4003,0.04644563,0.04644568,0.4273629
0.2451,4,3.999998,4.000001,-3.099442e-06,733.4003,0.04644547,0.04644576,0.4273629
0.2452,4,3.999999,4,-1.907349e-06,733.4001,0.04644539,0.04644559,0.4273629
0.2453,4,3.999999,4.000001,-2.384186e-06,733.4003,0.04644532,0.04644547,0.4273628
0.2454,4,3.999999,4.000001,-2.145767e-06,733.4003,0.04644516,0.04644527,0.4273628
0.2455,4,4,4.000001,-1.430511e-06,733.4003,0.04644508,0.04644542,0.4273627
0.2456,4,4,4.000001,-1.430511e-06,733.4003,0.04644484,0.04644498,0.4273626
0.2457,4,4,4.000001,-4.768372e-07,733.4001,0.04644484,0.04644479,0.4273626
0.2458,4,4,4.000002,-1.430511e-06,733.4003,0.04644467,0.04644481,0.4273626
0.2459,4,4,4.000002,-1.430511e-06,733.4003,0.04644467,0.04644477,0.4273625
0.246,4,4,4.000002,-1.430511e-06,733.4003,0.04644467,0.04644466,0.4273625
0.2461,4,4.000001,4.000002,-4.768372e-07,733.4003,0.04644467,0.04644471,0.4273625
0.2462,4,4.000002,4.000001,9.536743e-07,733.4001,0.04644435,0.04644464,0.4273624
0.2463,4,4.000003,4.000002,9.536743e-07,733.4003,0.04644419,0.04644462,0.4273623
0.2464,4,4.000003,4.000001,1.907349e-06,733.4003,0.04644386,0.04644432,0.4273622
0.2465,4,4.000004,4.000001,2.384186e-06,733.4003,0.04644369,0.04644419,0.4273621
0.2466,4,4.000005,4.000001,3.33786e-06,733.4003,0.04644352,0.04644357,0.427362
0.2467,4,4.000005,4.000001,3.814697e-06,733.4001,0.04644318,0.0464436,0.4273619
0.2468,4,4.000004,4.000001,2.384186e-06,733.4003,0.04644317,0.0464433,0.4273618
0.2469,4,4.000003,4.000001,1.907349e-06,733.4003,0.04644349,0.04644332,0.4273618
0.247,4,4.000002,4.000001,9.536743e-07,733.4002,0.04644364,0.0464434,0.427362
0.2471,4,4.000001,4.000001,4.768372e-07,733.4002,0.04644396,0.04644379,0.427362
0.2472,4,4.000001,4,4.768372e-07,733.4,0.04644428,0.04644374,0.4273622
0.2473,4,4,4.000001,-4.768372e-07,733.4002,0.04644444,0.04644425,0.4273623
0.2474,4,4,4.000001,-1.192093e-06,733.4002,0.04644459,0.04644429,0.4273624
